Yakit_Hucresi_Verimi_percent,Verim_Tuketim_Orani
0.2927130514428527,0.1051343099187369
0.6694706009640011,0.19652120738643
0.5226346353506255,0.3430974682275922
0.933720073986232,0.254499100016274
0.3098612931767093,0.1406030436681722
0.8594474412002426,0.2348209309290763
0.9757006770839364,0.6868483004830759
0.3825358703830753,0.4005281381566583
0.3560485166751661,0.1979749136546631
0.9282484955284828,0.8794778682492659
0.3781882220735983,0.422115551991332
0.2998696365307225,0.2359937847193419
0.1197035948012539,0.3240472252936561
0.0054412861396089,0.4825668954298616
0.7003689098184805,0.2724336288207115
0.7981909555285508,0.2282906263074602
0.5342228349632964,0.5228086253694212
0.0589493753016191,0.6196825660747258
0.1541120835872323,0.0710021321281192
0.3297015333433397,0.2046220863134175
0.6490555288131832,0.6402674747316122
0.6432871443208903,0.4969107344682568
0.0152914603657876,0.0875180658096064
0.2589927060905193,0.6004440289175866
0.4711802692456306,0.2856402684836387
0.3679782172327801,0.6972989553995854
0.2947413074330205,0.1655237251854082
0.1566369248322223,0.0529734149154022
0.7403765310989545,0.3986475570908065
0.5188284099120571,0.7532077655885919
0.9617011916292616,0.8893447035081576
0.5254355723242531,0.7603510149217219
0.9452739849423702,0.5362441150234541
0.7466998406570102,0.5629436036903643
0.7871697441177457,0.9084359269623824
0.3820088151118803,0.3254910342114919
0.9227130903956396,0.8073145614129787
0.4529671403942211,0.531441291949686
0.788108041784376,0.483627364371171
0.6780179292917676,0.8407682136342769
0.993191456524646,0.8082245606969967
0.372124758424073,0.6091140717978721
0.4830717364875418,0.7538236391733835
0.2589444532022036,0.1484470370534704
0.5851769297358071,0.5207887747513802
0.8606872311499911,0.6370634161867901
0.8828556052869914,0.672166857337952
0.5568067239288559,0.7604870691603468
0.8398535398118887,0.5731628089094456
0.6137845916062838,0.2968684739194323
0.0890445180911352,0.0637188820148841
0.4759921257300252,0.799824559786247
0.1394776300945421,0.1773060792053757
0.4206041021300805,0.1159927739268357
0.8227328344984913,0.4176156440829118
0.6747659502963246,0.3846205132932
0.3819911798841549,0.3619084957577574
0.588683636620662,0.1887719391911018
0.7523640595440583,0.3707154619038669
0.2248649838574161,0.5322430515372103
0.5416365819877358,0.1810378912599435
0.2616526783385879,0.3831636747934959
0.669545989949603,0.5131286239568765
0.9170983314939232,0.5485132853475867
0.2771576944886297,0.1719285082178467
0.3287950438768228,0.3856621361330153
0.9754622410524414,0.5450652181294326
0.8614327939696574,0.3272615093603495
0.5956954729640254,0.7301495614076872
0.2273733008628583,0.6537316153944565
0.0976869937375175,0.0613218643779316
0.7044690884230859,0.3774314980582536
0.5705990603873755,0.2081094764424906
0.6682266958916375,0.3410188771798601
0.9047980183811646,0.9135135761827422
0.2396850304379367,0.1163180819147436
0.1274379826702835,0.6504099523747447
0.952983359366974,0.9111967308803236
0.3554976499030818,0.4521553648087322
0.8957512309101974,0.3033121276661115
0.6080518950688995,0.6222945327246824
0.3475107429814068,0.1866514490546902
0.0846982445401032,0.081761925845903
0.4566086351027003,0.6031609817340795
0.4573993064783135,0.4160376181242768
0.4001071214573155,0.512901158071742
0.6885249220337819,0.1879034467223406
0.1636091599938918,0.1132732279107737
0.8155131991140001,0.9011941516250356
0.9107812225012286,0.4691184511751309
0.3778081257236726,0.259008457806531
0.5050455449763869,0.771880156574828
0.7838959199614655,0.7089586583920477
0.959395815380991,0.6516841035759255
0.2718255984215334,0.3028171181653032
0.0931971530235999,0.3300133515134513
0.2457549730749404,0.6516229522277865
0.6164781348332935,0.6123716301579691
0.310743455581194,0.2133776907852009
0.0678846768356802,0.5527419751260678
0.4941936773843738,0.57652203942926
0.4971106879291472,0.3137403151324666
0.9610801144265548,0.7988024204496431
0.943466888240583,0.3661062318522272
0.9963876044314296,0.8552214971068162
0.2341575200944907,0.4200632543022584
0.4456068945514921,0.2442173505324298
0.311231058834549,0.4313222442617468
0.1242402605431847,0.2037822528848343
0.740249079223331,0.8838217809394346
0.095530738957694,0.2203220747944053
0.2650066176653514,0.4094095447468762
0.2536833869248188,0.1708775992347662
0.4575168434053545,0.4272278414731423
0.9619234599684212,0.9074248606654692
0.152639831891642,0.4932359043085975
0.8378727673866333,0.3953221655781294
0.039752325702403,0.0797012832373293
0.389866258642538,0.3940781378281012
0.6902864159077309,0.2188573378150986
0.2894376771171787,0.4070789472416962
0.7230685975348816,0.4488458834773072
0.7653469772089707,0.5028732920102541
0.3634886145021401,0.2081821433392077
0.8283686558723486,0.4533651641058036
0.2091728201131467,0.676281432090121
0.4842928978252889,0.3561325800163382
0.5694398911492632,0.6208705775704628
0.1412623695590529,0.108036845928845
0.208543966901904,0.324794059548567
0.6124081330378015,0.2641129891366471
0.0412471601359779,0.4694541446666853
0.9685604277711246,0.5658242605454001
0.0261857007762044,0.0678639878506533
0.0046332944398228,0.5317061188309442
0.6920827771446785,0.847238442581481
0.3441809093222468,0.2805757489787816
0.6923313299573673,0.2026656194399339
0.0674031140179591,0.2220084459808824
0.8367269232307137,0.2865844000873028
0.6405280406769336,0.2383417975768234
0.4822178866883532,0.3183956411869443
0.5718826408006872,0.5998129011923907
0.7167904046333464,0.2189180315390631
0.0751072293357086,0.2289639733285029
0.19924066536112,0.5496141010532194
0.9205110288639732,0.9812251891828476
0.7910932979203781,0.2497313464588482
0.6957939271823895,0.2605283031531138
0.3788416671271832,0.2823235155746719
0.6495891417076174,0.2541591880693221
0.5603413446224578,0.7079974694603914
0.2366098885395789,0.2003776926972326
0.8999775708303244,0.4747783070744
0.1720666599476302,0.0827312184945818
0.9687877364909,0.7338152100336723
0.981170234547859,0.4958829729184397
0.5172306340979649,0.5229361909437322
0.7219413750473997,0.2148803371740608
0.4994134911899466,0.7625782685835693
0.22942216381936,0.5795318808247812
0.5341978009643622,0.5409145093158867
0.5895347004974116,0.7029731922334486
0.4226569993833827,0.1366678175540707
0.1528975517958039,0.2113511453354797
0.335044790577772,0.7011904554798389
0.0015632770467242,0.1750174853667117
0.1169970349379196,0.1068253614242549
0.4907974516307468,0.737600072519618
0.5989969092763425,0.3438751009973264
0.8784708633603328,0.246582957482246
0.0827897841899982,0.0525603681669051
0.7554541486038203,0.3374331778519501
0.6734273091136541,0.5901945789966673
0.9957750676885332,0.7506994524338035
0.2084099742210146,0.6311958271830189
0.6045952986385433,0.7500340519669733
0.5818550051680216,0.7677695091705872
0.6968309959556177,0.6185978916233427
0.9271794334424884,0.3415092075374565
0.9408750420154002,0.2970999967707695
0.0275614654678766,0.4157560146733218
0.0644516012317686,0.1076401353152669
0.4503076757383351,0.5102865835810166
0.205354477778874,0.2308862282202128
0.0172633074283066,0.2617298020696714
0.3745183466926061,0.4111591201500826
0.6135906265952695,0.4618436277056972
0.5209510232228132,0.4331155432474219
0.384124333960713,0.7652705964789959
0.7609865792542103,0.7838411275875401
0.1123013600491369,0.4243494818128456
0.3724120397314437,0.6026207169049339
0.5597547178403318,0.3561165950661724
0.0086478640256197,0.0628017056483487
0.966252404835009,0.7084740100440265
0.6771581472087362,0.6499336369774735
0.0357304044671964,0.1448251158541743
0.6899774613502497,0.5511192138182506
0.0612399148810531,0.5194175399553915
0.9539880278957183,0.4859610460963024
0.4589306175507745,0.3152848318947497
0.3217415073909606,0.4796220085002123
0.1881935885181525,0.4217147681259683
0.779051709074896,0.6836072768135578
0.795039558593795,0.8823100292628014
0.8185886981158523,0.4354143885633048
0.3411957529766556,0.5687392791812338
0.6129055979043647,0.5419536818362831
0.2516994556806953,0.2884227951109974
0.6553892030920577,0.5301145112454312
0.0504419469455896,0.0946250376504886
0.5715711517067703,0.7437875430849281
0.4987192179755978,0.4912377898055413
0.3748424324273488,0.4964115745014283
0.2657959536762805,0.5782432003439031
0.3631029348802608,0.3434023694636314
0.3951207531193666,0.411416351295271
0.3553715186593358,0.2642884308156479
0.0828265567641758,0.1157374978855171
0.6578627321964676,0.5859870288738103
0.4210170629070786,0.2626924831584196
0.9513147334303476,0.4393672496091383
0.5592120724835964,0.3369199728062946
0.0855912122151272,0.3992313158163765
0.5937226391660861,0.3836977231367251
0.1760648495682351,0.4766797221302123
0.0770566246389488,0.3753730442022154
0.6934965571536793,0.42854204978765
0.6871318814371845,0.5885449435452272
0.2124676526002229,0.6799633425062748
0.4713384501043531,0.6220717711049559
0.1395971392754778,0.3371480283063645
0.2548573117805498,0.187776901670876
0.8369352805277304,0.4626522800042822
0.0594741835105315,0.6110670945992018
0.3411645665328387,0.5556172004981658
0.2868490760783799,0.4985656409439406
0.1335273397582781,0.313974566784884
0.9578426765450578,0.6932471521992316
0.3123336568211092,0.4599442985596778
0.4430893758268096,0.6147587966967681
0.6572291382893354,0.2861495237478444
0.1925211921210459,0.6661605760826798
0.064196570291088,0.0245349134669907
0.944322389500129,0.8875075401550483
0.6262091639342213,0.4818062202855429
0.4437922382396486,0.1254517346553914
0.8260467075902129,0.9131971548817523
0.1629905543265461,0.2094268308434688
0.8265135895883179,0.5338009496896045
0.8862153411739921,0.2673073028512651
0.3475907407904873,0.1889115665204582
0.7411885037839943,0.6181751375434392
0.1597249469076045,0.1873721903253199
0.5331574421171021,0.1611854355293691
0.7956119662849748,0.7072829675144074
0.9368956969909584,0.3508983233480431
0.4074119963533852,0.3694967596826202
0.6859168605366213,0.7985248123396553
0.9270131299040671,0.783465985426272
0.3368000901061869,0.5301583028749569
0.6244025880955757,0.2350543219105236
0.1868479967213021,0.593884197080808
0.2678824371515691,0.2960391019630428
0.607863316236573,0.7019695737736682
0.4539867194206408,0.1988468894313576
0.5426502142952532,0.2803917646928023
0.7706369334288956,0.5334177766114192
0.173141708041725,0.1273416828021787
0.7275602187525011,0.3780684415684607
0.2974779933107558,0.555718118247986
0.7647934519278105,0.2883546933981916
0.7662089098860917,0.7299575610557821
0.1154219443104258,0.5426346372821542
0.5602939931067888,0.2431797233231673
0.8946221303537261,0.6033903546754269
0.3851213549402787,0.6052253901465476
0.1139759493480386,0.661892324990339
0.6570369929551854,0.662326941038903
0.7275856673465705,0.386029235111439
0.5949551225392733,0.7192220298900546
0.5412119091037618,0.1463247647688791
0.804847091891677,0.9000728136723051
0.0659624847998001,0.5456380233301292
0.5281880215442664,0.7197949554807517
0.9628836855722128,0.5153633694155106
0.2365149133621376,0.59932815374595
0.1714418099074572,0.6081621698179445
0.5975546041076303,0.2042925871327807
0.9747932657704544,0.418931952602504
0.2871442226462939,0.1185358255897783
0.0224798084892373,0.1306996671005048
0.0916531247364766,0.2360049201306058
0.4755398475520263,0.6207571910140539
0.6794738689997182,0.674583435880673
0.6889641646058929,0.2801095312182394
0.4851397974388087,0.1474361267689982
0.8228034317304225,0.2236808058252815
0.6965996254840148,0.4533279497123024
0.9667980806447494,0.606651740790739
0.0400695858414854,0.4895151269969511
0.1353326126771952,0.5204888896422617
0.3119837376192009,0.178495763319658
0.2274029246822344,0.447220435322528
0.53233555903984,0.2806756035227578
0.7621421450643393,0.2258634173614683
0.8327429339161067,0.739631732318162
0.1181235729274785,0.2530734030396901
0.5201152496014778,0.1450118777755666
0.6826899474888917,0.5917020120137735
0.8961450456670355,0.4566844651190656
0.2439220898949576,0.0723887280553952
0.1526362612279297,0.5360012254285716
0.6519775716625686,0.3447333088418082
0.1248391919863438,0.2730435249735607
0.0654536439436501,0.2487399085658799
0.9481027776525364,0.3871341304481293
0.8155277567332855,0.4598319619566902
0.5732175119479281,0.8355904475238753
0.0620649461879881,0.2581291626802102
0.6899205768483759,0.6475778184647754
0.6280820540700068,0.5656556761583609
0.4746636532382009,0.6468806304137968
0.7863659669477319,0.2641759400547166
0.5786324183437648,0.2676931274684208
0.1054199365355382,0.632789688175117
0.4378527845804075,0.1335107071379718
0.4166073971783719,0.2858534651723738
0.5329050080281226,0.2716598504789078
0.7664719924143526,0.4775096131675926
0.8508713994895105,0.4385566846029436
0.1108517979311573,0.5931516794066792
0.4185035006792725,0.1931180554715947
0.7401642683892616,0.6431406056591388
0.2154607990116267,0.3141253601803764
0.8418323473108265,0.4906051327401051
0.8615483804616629,0.2500791184722637
0.7288604130492294,0.5403981135500394
0.7436866039063572,0.344385215397579
0.2273706223501817,0.6202821518440469
0.1584760807771612,0.5413659357411833
0.672287809079342,0.2467910496046819
0.199282109375022,0.1235452377981159
0.5225400667129783,0.6456973259821194
0.9498989575069848,0.4927528658776842
0.2380854460795332,0.2122216955973482
0.9489038949636166,0.625092991737163
0.1270867646879364,0.6714398300553577
0.2114112285522938,0.3212576255765448
0.3134382959897479,0.1442012906370702
0.021844114588626,0.2721859261434445
0.5848621345183224,0.5990366638966055
0.6770890680537632,0.7171115790893344
0.0151491795472304,0.1493966717536683
0.7570137013189395,0.517836590145526
0.652508853517058,0.354073955600533
0.8852204053750047,0.2879262686764731
0.4663158141962283,0.7610175677095189
0.4876555972302716,0.4086511984416765
0.1269823422235907,0.0962078506768798
0.2492400046440153,0.2812729226458685
0.6731376524740877,0.2358942840554134
0.2899023788149752,0.2670889803595536
0.591777917173328,0.2113004804552192
0.668246352898012,0.2294270222372944
0.0301937450614269,0.0123331337073194
0.7547807581424614,0.6992209969785863
0.7246788792069907,0.6375007165976919
0.5913899657342531,0.2096677310679765
0.6248703021696027,0.5490606479840987
0.6949711285463459,0.5667367813971205
0.0113815359516094,0.4788762988604986
0.2180649402551784,0.0669206185719004
0.9904773942046728,0.2708864757279038
0.5191381235016579,0.3631541495356135
0.7428635804913011,0.4689122699326922
0.7560144312923445,0.3156089878061341
0.8590163240192696,0.2520851288891719
0.144901276693842,0.4249001578076199
0.3619071384369823,0.4491311989394088
0.1805793686913367,0.2865187358041895
0.0555931857286653,0.5734362481500441
0.5362672768827144,0.2059053416284036
0.7233004649567691,0.4905681225440059
0.7945909844341041,0.5576078370324996
0.7211385460143411,0.4131723052357579
0.8455277822774108,0.2602615991041376
1.0001124464807898,0.2853856635319582
1.0035753036699644,0.3159280091159885
0.5567720182434841,0.2140567339182151
0.0963081113086598,0.6703912375894353
0.9147276841398676,0.5012527847363419
0.3767385358504755,0.7557942123983834
0.3528975156407317,0.4028112961066743
0.4175362755894598,0.4933353035253467
0.8194770944289674,0.4014804838899462
0.0422605895684961,0.6214620159407347
0.236019372329701,0.4795367829928807
0.9950460736009106,0.7928450310325427
0.8980270263047718,0.5421996567143141
-0.0045119835576581,0.0935300132611358
0.2865802528421586,0.4004691759778049
0.6508540865329739,0.8118699137927189
0.118081596182374,0.1228902279213865
0.5350208074099614,0.367579745666859
0.133931666236874,0.1727885651290574
0.1998037702395985,0.6039008706196356
0.0380495188869635,0.2494328017047198
0.7045293608843193,0.1932305770855285
0.5932768431456895,0.8581429786564159
0.7788267456375646,0.324579331564268
0.0357674363578718,0.0060963117932833
0.4288796347148089,0.4779716707090158
0.818069949455885,0.2338858996669377
0.2346830974242269,0.1062656402433482
0.9477268383877124,0.3619348641159234
0.2677080393013643,0.4744792388326269
0.2819340635546316,0.1074782800337386
0.61917446093159,0.2882885503659586
0.5128496415007779,0.5550230193283385
0.7433290496034526,0.2029205527826486
0.5108072446844645,0.4542521015976848
0.5588707381960097,0.1882666393829058
0.8999877294236995,0.2445803511114395
0.922481587153048,0.5240183883255658
0.7857838816685386,0.427703048017096
0.6205323516061114,0.1877635953789805
0.7713442938965644,0.370050614957331
0.6867042280112639,0.588174707284498
0.7520277559237495,0.2847719454209915
0.030778988077011,0.3430015088748954
0.6933828079979918,0.6651950413057377
0.7493702717846445,0.7459839431441443
0.565841879699613,0.7600703901813133
0.0662790666866427,0.224779990416277
0.7639115433258472,0.5347761692811529
0.8063338062943441,0.8220100130173975
0.7121586595232842,0.2303965174120034
0.2916039623369109,0.4260196341501139
0.3134763530008495,0.1506492047372369
0.9291706119471304,0.7812141107382804
0.4780496850287992,0.6897392755020154
0.1147100302657886,0.175090546082834
0.8539682206491714,0.8115580235410834
0.6530689526397162,0.4944750615716192
0.3261498715185635,0.4310510918987704
0.9316663983481316,0.7020759595925564
0.1143895423105327,0.109730944904683
0.2443939273343733,0.563336128615507
0.3843742450986633,0.5634498325172848
0.1430423324608136,0.1978381717056806
0.5155287889287683,0.3515383637749218
0.4352557454436123,0.2098090148883702
0.2364539228271623,0.2534737541163715
0.7182517796539889,0.8719912301378623
0.2576659608480594,0.3558031149350761
0.8830789250550923,0.2641379745721366
0.9350292341122596,0.3280001074760842
0.4787718815697013,0.2133280975773076
0.8370101964320029,0.6066047949209868
0.6685799944897068,0.7882018260149477
0.4123225108019825,0.7883710424075805
0.8399596113491392,0.5479302313546862
0.6444371787666455,0.1739893950655858
0.0922813348825402,0.0487465279330803
-0.0053643004457548,0.5321596954413027
0.063348340952497,0.6306226399736132
0.3637747357052063,0.5594250116117929
0.8595885554818388,0.9218989175029352
